      20,  -0.016908,   0.977416,   0.224806
      36,  -0.016664,   0.976439,   0.225050
      52,  -0.014832,   0.976683,   0.225294
      67,  -0.018129,   0.972533,   0.221144
      83,  -0.017518,   0.976561,   0.220533
      98,  -0.016175,   0.976439,   0.222243
     114,  -0.014955,   0.978636,   0.221876
     130,  -0.018617,   0.976195,   0.220411
     145,  -0.022523,   0.974974,   0.221876
     161,  -0.018739,   0.975951,   0.221388
     177,  -0.013245,   0.977660,   0.223341
     192,  -0.019593,   0.976927,   0.223585
     208,  -0.017884,   0.976683,   0.221388
     223,  -0.018129,   0.975584,   0.223341
     239,  -0.020082,   0.977904,   0.221632
     255,  -0.018861,   0.973997,   0.221144
     270,  -0.019838,   0.974242,   0.222853
     286,  -0.023012,   0.978148,   0.221144
     302,  -0.019349,   0.977904,   0.221388
     317,  -0.019838,   0.973997,   0.224806
     333,  -0.020326,   0.976683,   0.220411
     348,  -0.018983,   0.974120,   0.222853
     364,  -0.000794,   0.900507,   0.221632
     380,  -0.030336,   0.981566,   0.231398
     395,  -0.021425,   0.975462,   0.222853
     411,  -0.018129,   0.971800,   0.223097
     427,  -0.016664,   0.976683,   0.221632
     442,  -0.020570,   0.978636,   0.222609
     458,  -0.019349,   0.976439,   0.221632
     473,  -0.019105,   0.975951,   0.224562
     489,  -0.020082,   0.976927,   0.222609
     505,  -0.020814,   0.974730,   0.223341
     520,  -0.016908,   0.974852,   0.224074
     536,  -0.021058,   0.975707,   0.220778
     552,  -0.020326,   0.975218,   0.223097
     567,  -0.022035,   0.975707,   0.221510
     583,  -0.019349,   0.977660,   0.221876
     598,  -0.019105,   0.977416,   0.221632
     614,  -0.020448,   0.976195,   0.222731
     630,  -0.023012,   0.977660,   0.222365
     645,  -0.020326,   0.974730,   0.221388
     661,  -0.021303,   0.974730,   0.220411
     677,  -0.019838,   0.977293,   0.220167
     692,  -0.013245,   0.978881,   0.219923
     708,  -0.020326,   0.968382,   0.217970
     723,  -0.024721,   0.978881,   0.219679
     739,  -0.019105,   0.977416,   0.222365
     755,  -0.021303,   0.986205,   0.219191
     770,  -0.011781,   0.974486,   0.218214
     786,  -0.019349,   0.975096,   0.220411
     801,  -0.020326,   0.976439,   0.223341
     817,  -0.018373,   0.976561,   0.222243
     833,  -0.017396,   0.976927,   0.223341
     848,  -0.016786,   0.976805,   0.223219
     864,  -0.017518,   0.972655,   0.219923
     880,  -0.019838,   0.974730,   0.220167
     895,  -0.017396,   0.975218,   0.220900
     911,  -0.018129,   0.974486,   0.220411
     926,  -0.020082,   0.977171,   0.223585
     942,  -0.019593,   0.975462,   0.220411
     958,  -0.021303,   0.977660,   0.227004
     973,  -0.020326,   0.973753,   0.222487
     989,  -0.018617,   0.973997,   0.222365
    1005,  -0.018129,   0.977416,   0.222853
    1020,  -0.018129,   0.977171,   0.222121
    1036,  -0.015199,   0.973509,   0.222853
    1051,  -0.020326,   0.973997,   0.222853
    1067,  -0.019593,   0.975951,   0.220533
    1083,  -0.015443,   0.975218,   0.223097
    1098,  -0.017884,   0.976927,   0.222853
    1114,  -0.018251,   0.977171,   0.220167
    1130,  -0.017640,   0.973509,   0.222121
    1145,  -0.022035,   0.977904,   0.223585
    1161,  -0.018861,   0.975951,   0.223585
    1188,  -0.017396,   0.975462,   0.223341
    1203,  -0.018861,   0.977293,   0.221632
    1219,  -0.017884,   0.974486,   0.219191
    1235,  -0.020082,   0.974486,   0.223341
    1250,  -0.019105,   0.973997,   0.221876
    1266,  -0.019593,   0.974974,   0.222853
    1282,  -0.018617,   0.973997,   0.223341
    1297,  -0.021547,   0.976439,   0.220167
    1313,  -0.017884,   0.974486,   0.221632
    1328,  -0.022035,   0.975951,   0.218946
    1344,  -0.019593,   0.972777,   0.222853
    1360,  -0.015687,   0.977171,   0.223585
    1375,  -0.020082,   0.973997,   0.219679
    1391,  -0.021547,   0.974974,   0.218946
    1407,  -0.017640,   0.976683,   0.221632
    1422,  -0.019716,   0.975707,   0.222365
    1438,  -0.020936,   0.976683,   0.224562
    1453,  -0.018861,   0.974120,   0.223952
    1469,  -0.018861,   0.974974,   0.229201
    1485,  -0.016175,   0.976195,   0.221876
    1500,  -0.016419,   0.974730,   0.218458
    1516,  -0.018617,   0.975218,   0.223830
    1532,  -0.019105,   0.976805,   0.220900
    1547,  -0.021303,   0.974974,   0.219923
    1563,  -0.018617,   0.975462,   0.225050
    1578,  -0.018251,   0.976561,   0.223463
    1594,  -0.015687,   0.977904,   0.222853
    1610,  -0.018373,   0.974974,   0.224318
    1625,  -0.018373,   0.975340,   0.222487
    1641,  -0.015687,   0.976927,   0.224074
    1656,  -0.020570,   0.980101,   0.223097
    1672,  -0.018861,   0.976439,   0.221876
    1688,  -0.017640,   0.977171,   0.224806
    1703,  -0.016664,   0.974974,   0.223585
    1719,  -0.019349,   0.974730,   0.221632
    1735,  -0.018617,   0.974974,   0.223341
    1750,  -0.017152,   0.975218,   0.219923
    1766,  -0.013490,   0.980345,   0.227492
    1782,  -0.013245,   0.975462,   0.218702
    1797,  -0.014222,   0.974730,   0.221510
    1813,  -0.015443,   0.975951,   0.220411
    1828,  -0.018617,   0.976073,   0.219191
    1844,  -0.019471,   0.975584,   0.222243
    1860,  -0.020082,   0.977171,   0.224806
    1875,  -0.021058,   0.974730,   0.223341
    1891,  -0.020082,   0.975951,   0.222609
    1906,  -0.016419,   0.975951,   0.223830
    1922,  -0.018373,   0.974730,   0.223708
    1938,  -0.019349,   0.974242,   0.224318
    1953,  -0.018373,   0.975462,   0.223341
    1969,  -0.019838,   0.974242,   0.221388
    1985,  -0.018373,   0.972288,   0.219435
    2000,  -0.012025,   0.977416,   0.221144
    2016,  -0.015687,   0.976683,   0.223830
    2031,  -0.020082,   0.975951,   0.219191
    2047,  -0.019838,   0.975707,   0.219679
    2063,  -0.019838,   0.974242,   0.224562
    2078,  -0.020570,   0.974974,   0.221144
    2094,  -0.014710,   0.977416,   0.221144
    2110,  -0.018983,   0.977904,   0.221998
    2125,  -0.017640,   0.976195,   0.223830
    2141,  -0.022035,   0.976439,   0.225050
    2156,  -0.019105,   0.976927,   0.220656
    2172,  -0.017884,   0.975218,   0.220411
    2188,  -0.017884,   0.978148,   0.220656
    2203,  -0.018617,   0.970091,   0.215772
    2219,  -0.021303,   0.979369,   0.220167
    2235,  -0.021058,   0.976195,   0.222609
    2250,  -0.018129,   0.976439,   0.220167
    2266,  -0.015687,   0.975829,   0.224440
    2281,  -0.019105,   0.977416,   0.221144
    2297,  -0.019716,   0.975462,   0.221266
    2313,  -0.016419,   0.976195,   0.222121
    2328,  -0.019593,   0.973509,   0.223830
    2344,  -0.019349,   0.977171,   0.222121
    2360,  -0.018617,   0.974974,   0.222853
    2375,  -0.018617,   0.976439,   0.224318
    2391,  -0.021791,   0.976317,   0.218214
    2406,  -0.018617,   0.974486,   0.224440
    2422,  -0.019838,   0.985229,   0.222365
    2438,  -0.020082,   0.978636,   0.223585
    2453,  -0.022279,   0.977660,   0.224562
    2469,  -0.019227,   0.981444,   0.229201
    2485,   0.000671,   1.029909,   0.210401
    2500,  -0.016175,   0.977660,   0.226149
    2516,  -0.026064,   1.003784,   0.225783
    2531,  -0.018617,   0.977049,   0.221998
    2547,  -0.018129,   0.974730,   0.220167
    2563,  -0.016175,   0.974730,   0.223585
    2578,  -0.018617,   0.975707,   0.223463
    2594,  -0.018861,   0.974974,   0.219923
    2610,  -0.018617,   0.975707,   0.223097
    2625,  -0.019349,   0.975340,   0.220411
    2641,  -0.017884,   0.974730,   0.220656
    2656,  -0.016664,   0.975707,   0.224562
    2672,  -0.017396,   0.975218,   0.224562
    2688,  -0.018739,   0.977660,   0.219801
    2703,  -0.019593,   0.975462,   0.221144
    2719,  -0.020082,   0.976195,   0.220656
    2734,  -0.021425,   0.975218,   0.220411
    2750,  -0.015931,   0.978392,   0.224806
    2766,  -0.017762,   0.975218,   0.224196
    2781,  -0.020082,   0.974730,   0.222121
    2797,  -0.021058,   0.976683,   0.220411
    2812,  -0.016419,   0.973021,   0.222609
    2828,  -0.016175,   0.977171,   0.218824
    2844,  -0.016175,   0.978881,   0.220411
    2859,  -0.018373,   0.975951,   0.221632
    2875,  -0.019838,   0.975218,   0.221998
    2891,  -0.016908,   0.974242,   0.221876
    2906,  -0.017640,   0.972533,   0.220656
    2922,  -0.017396,   0.978636,   0.222121
    2937,  -0.020326,   0.975462,   0.224562
    2953,  -0.018861,   0.973753,   0.220656
    2969,  -0.016419,   0.975951,   0.223097
    2984,  -0.015199,   0.976439,   0.222121
    3000,  -0.016664,   0.973021,   0.223585
    3016,  -0.017884,   0.975218,   0.220411
    3031,  -0.018373,   0.974730,   0.221388
    3047,  -0.021181,   0.975584,   0.220533
    3063,  -0.018617,   0.975707,   0.222853
    3078,  -0.016175,   0.982787,   0.224074
    3094,  -0.019960,   0.975584,   0.220411
    3109,  -0.018006,   0.976317,   0.222121
    3125,  -0.019227,   0.979613,   0.221632
    3141,  -0.017396,   0.973021,   0.219435
    3156,  -0.020082,   0.975462,   0.222853
    3172,  -0.015931,   0.975951,   0.222609
    3187,  -0.019593,   0.976927,   0.220900
    3203,  -0.017640,   0.977904,   0.223830
    3219,  -0.019593,   0.978881,   0.222853
    3234,  -0.019349,   0.976439,   0.218702
    3250,  -0.019105,   0.977416,   0.228713
    3265,  -0.021791,   0.975218,   0.222365
    3281,  -0.022523,   0.982055,   0.217237
    3297,  -0.021791,   0.969847,   0.218946
    3312,  -0.023012,   0.976927,   0.225050
    3328,  -0.017152,   0.973509,   0.222853
    3343,  -0.016419,   0.979369,   0.222365
    3359,  -0.020814,   0.976195,   0.224318
    3375,  -0.016175,   0.980590,   0.223830
    3391,  -0.017396,   0.975462,   0.221144
    3406,  -0.021058,   0.976073,   0.221388
    3422,  -0.018983,   0.976195,   0.219557
    3437,  -0.018617,   0.976195,   0.221632
    3453,  -0.016664,   0.976927,   0.223097
    3468,  -0.018861,   0.973753,   0.224562
    3484,  -0.021547,   0.976927,   0.221632
    3500,  -0.018495,   0.976561,   0.222731
    3515,  -0.019349,   0.974730,   0.225539
    3531,  -0.017030,   0.973265,   0.220656
    3547,  -0.023378,   0.994384,   0.226515
    3562,  -0.019593,   0.970579,   0.219435
    3578,  -0.016664,   0.967161,   0.222853
    3593,  -0.018617,   0.984252,   0.218214
    3609,  -0.017396,   0.966429,   0.222365
    3625,  -0.017640,   0.983764,   0.223830
    3640,  -0.017396,   0.975462,   0.222853
