    6351,   0.896722,   1.316303,   1.820607
    6367,   0.834463,   1.342672,   1.713423
    6383,   0.841299,   1.410303,   1.621864
    6398,   0.754868,   1.270646,   1.524202
    6414,   0.711164,   1.125496,   1.306415
    6430,   0.544162,   0.898309,   1.088140
    6445,   0.565159,   0.850455,   1.006592
    6461,   0.506073,   0.697857,   0.757554
    6476,   0.491790,   0.751572,   0.812489
    6492,   0.199170,   0.414149,   0.456266
    6508,   0.059391,   0.287310,   0.232375
    6523,   0.035586,   0.013978,  -0.010560
    6539,   0.023134,  -0.002869,  -0.003479
    6555,   0.020936,  -0.003113,  -0.006165
    6570,   0.021791,  -0.006287,  -0.007019
    6586,   0.028871,   0.000427,   0.005188
    6602,   0.019716,  -0.002503,  -0.006775
    6617,   0.018006,  -0.002991,  -0.008606
    6633,   0.017762,  -0.002991,  -0.008118
    6648,   0.017884,  -0.002503,  -0.007019
    6664,   0.017762,  -0.006043,  -0.003479
    6680,   0.017030,  -0.003357,  -0.007874
    6695,   0.018006,  -0.005310,  -0.008362
    6711,   0.019227,  -0.004822,  -0.006165
    6726,   0.016053,   0.051822,  -0.006897
    6742,   0.086858,  -0.009095,   0.041079
    6758,   0.065617,  -0.017518,   0.024354
    6773,   0.406702,  -0.289996,   0.156443
    6789,   0.440151,  -0.118843,   0.287066
    6805,   0.589819,   0.028871,   0.222365
    6820,   0.803455,   0.145334,   0.114692
    6836,   1.052982,  -0.043154,   0.139108
    6851,   1.741500,   0.249344,   0.091741
    6867,   2.552585,  -0.152292,   0.109321
    6883,   2.075505,   0.623878,   0.279497
    6898,   1.819386,   0.430141,   0.692120
    6914,   1.738693,   0.438809,   1.001709
    6930,   2.149972,   0.671245,   1.079839
    6945,   2.103827,   1.149789,   1.052738
    6961,   2.200391,   1.279680,   0.911494
    6976,   2.090399,   0.983275,   0.832998
    6992,   1.756150,   0.608252,   1.366233
    7008,   1.793994,   0.702741,   1.404810
    7023,   1.737106,   0.754257,   1.235610
    7039,   1.637246,   0.776231,   1.008057
    7055,   1.017823,   1.301410,   0.426234
    7070,   0.916499,   0.671977,   0.770005
    7086,   0.925655,   0.329061,   0.880486
    7101,   0.896478,   0.368736,   0.875725
    7117,   0.710554,   0.542697,   0.945797
    7133,   0.576634,   0.593359,   0.910883
    7148,   0.069767,  -0.059757,   0.120063
    7164,   0.084173,  -0.070256,   0.032167
    7180,   0.107856,  -0.050967,   0.018251
    7195,   0.071721,  -0.029482,   0.014588
    7211,   0.016786,  -0.007019,   0.013856
    7226,   0.016664,  -0.004578,   0.013001
    7242,   0.014466,  -0.005921,  -0.001282
    7258,   0.044864,  -0.020082,  -0.716780
    7273,   0.065373,   0.027895,  -0.723494
    7289,   0.138131,   0.185863,  -0.747909
    7305,   0.174388,   0.219801,  -0.647684
    7320,   0.019471,   0.074651,  -0.227980
    7336,   0.081731,   0.028871,  -0.161448
    7351,   0.225417,   0.013856,  -0.161082
    7367,   0.241897,   0.042544,  -0.135323
    7383,   0.331136,   0.123482,  -0.114204
    7398,   0.378746,   0.556614,   0.091986
    7414,   0.513154,   1.009400,   0.541720
    7429,   1.000000,   1.206678,   0.550021
    7445,   1.569127,   1.350729,   0.591772
    7461,   1.457059,   1.297992,   0.737289
    7476,   1.417506,   1.279680,   0.829335
    7492,   1.414332,   1.271867,   0.858390
    7508,   1.353781,   1.225478,   0.960691
    7523,   1.331319,   1.208875,   0.991943
    7539,   1.364402,   0.859733,   0.885125
    7554,   1.494293,   1.291888,   0.724104
    7570,   1.436062,   1.085332,   0.853263
    7586,   1.257340,   0.799915,   0.783922
    7601,   1.155161,   0.709455,   0.313923
    7617,   0.884026,   0.364097,   0.126656
    7633,   0.809803,   0.347250,  -0.343710
    7648,   0.722029,   0.651224,  -0.350180
    7664,   0.696881,   0.109443,   0.130074
    7679,   0.650858,   0.160471,   0.211133
    7695,   0.857901,   0.345053,   0.179393
    7710,   0.939449,   0.437099,  -0.183422
    7726,   0.801013,   0.357749,  -0.203687
    7742,   0.972166,   0.730330,   0.238723
    7758,   0.872307,   0.710798,   0.347861
    7773,   0.826161,   0.611304,   0.320881
    7789,   0.768296,   0.551608,   0.252884
    7804,   0.704083,   0.574559,   0.206495
    7820,   0.655985,   0.585058,   0.148141
    7836,   0.608130,   0.611671,   0.182323
    7851,   0.648416,   0.545260,   0.149118
    7867,   0.570530,   0.585180,   0.173900
    7883,   0.513154,   0.789172,   0.280474
    7898,   0.540743,   0.795764,   0.285845
    7914,   0.553439,   0.803089,   0.282183
    7929,   0.577000,   0.799182,   0.275835
    7945,   0.681621,   0.818348,   0.244461
    7960,   0.843252,   0.962766,   0.065617
    7976,   1.064457,   0.968626,  -0.000305
    7992,   0.545993,   0.613624,  -0.094915
    8007,   0.162547,   0.725935,   0.260941
    8023,   0.285479,   0.770494,   0.244705
    8039,   0.102973,   0.332601,  -0.020326
    8054,   0.054142,   1.185192,   0.163279
    8070,   0.137643,   1.070927,   0.173778
    8085,   0.190136,   0.776476,  -0.105780
    8101,   0.180126,   0.581640,  -0.209302
    8117,   0.216749,   0.513764,  -0.162180
    8132,   0.355918,   3.022218,   0.889153
    8148,   0.283281,   1.106574,  -0.151193
