You entered a buffer length of 3
RAW, -0.024599, 1.096686, -0.360557, AVG ,-0.064396, 1.086350, -0.374636
RAW, -0.003479, 1.052127, -0.370323, AVG ,-0.022849, 1.087164, -0.365277
RAW, -0.003723, 1.008057, -0.356894, AVG ,-0.010600, 1.052290, -0.362591
RAW, -0.011414, 0.882683, -0.325154, AVG ,-0.006205, 0.980956, -0.350790
RAW, 0.038149, 0.895990, -0.273271, AVG ,0.007671, 0.928910, -0.318440
RAW, 0.181469, 0.969481, -0.298175, AVG ,0.069401, 0.916051, -0.298867
RAW, 0.292926, 1.016603, -0.319539, AVG ,0.170848, 0.960691, -0.296995
RAW, 0.356772, 1.003174, -0.340292, AVG ,0.277056, 0.996419, -0.319335
RAW, 0.339193, 0.931026, -0.312214, AVG ,0.329630, 0.983601, -0.324015
RAW, 0.291827, 0.838369, -0.293536, AVG ,0.329264, 0.924190, -0.315347
RAW, 0.308429, 0.771104, -0.257157, AVG ,0.313150, 0.846833, -0.287636
RAW, 0.407068, 0.742660, -0.229323, AVG ,0.335775, 0.784044, -0.260005
RAW, 0.520478, 0.748276, -0.201245, AVG ,0.411992, 0.754013, -0.229242
RAW, 0.606421, 0.750717, -0.196728, AVG ,0.511322, 0.747218, -0.209099
RAW, 0.693951, 0.711774, -0.230178, AVG ,0.606950, 0.736922, -0.209384
RAW, 0.712263, 0.664774, -0.315022, AVG ,0.670878, 0.709088, -0.247309
RAW, 0.732039, 0.665141, -0.316609, AVG ,0.712751, 0.680563, -0.287270
RAW, 0.775743, 0.639260, -0.270341, AVG ,0.740015, 0.656392, -0.300657
RAW, 0.857169, 0.606177, -0.257645, AVG ,0.788317, 0.636859, -0.281532
RAW, 0.833486, 0.584447, -0.195019, AVG ,0.822133, 0.609961, -0.241002
RAW, 0.832998, 0.516450, -0.110053, AVG ,0.841218, 0.569025, -0.187572
RAW, 1.010133, 0.432094, -0.135689, AVG ,0.892206, 0.510997, -0.146920
RAW, 1.122444, 0.334188, -0.219435, AVG ,0.988525, 0.427577, -0.155059
RAW, 1.118415, 0.253617, -0.251175, AVG ,1.083664, 0.339966, -0.202100
RAW, 1.088995, 0.221144, -0.252152, AVG ,1.109951, 0.269650, -0.240921
RAW, 1.061161, 0.211622, -0.229933, AVG ,1.089524, 0.228794, -0.244420
RAW, 1.047976, 0.188183, -0.182567, AVG ,1.066044, 0.206983, -0.221551
RAW, 1.061039, 0.134469, -0.161692, AVG ,1.056725, 0.178091, -0.191397
RAW, 1.069951, 0.092718, -0.151560, AVG ,1.059655, 0.138457, -0.165273
RAW, 1.040530, 0.012635, -0.150583, AVG ,1.057173, 0.079941, -0.154612
RAW, 0.988281, -0.077825, -0.145822, AVG ,1.032921, 0.009176, -0.149322
RAW, 0.931514, -0.153147, -0.145822, AVG ,0.986775, -0.072779, -0.147409
RAW, 0.928340, -0.123604, -0.117134, AVG ,0.949378, -0.118192, -0.136259
RAW, 0.908564, -0.109809, -0.101019, AVG ,0.922806, -0.128853, -0.121325
RAW, 0.919673, -0.104804, -0.109931, AVG ,0.918859, -0.112739, -0.109361
RAW, 0.948117, -0.127144, -0.172923, AVG ,0.925451, -0.113919, -0.127958
RAW, 0.969481, -0.131783, -0.234206, AVG ,0.945757, -0.121244, -0.172353
RAW, 0.967771, -0.141549, -0.242019, AVG ,0.961790, -0.133492, -0.216383
RAW, 0.964109, -0.060612, -0.178172, AVG ,0.967120, -0.111315, -0.218132
RAW, 1.019166, 0.083806, -0.188915, AVG ,0.983682, -0.039452, -0.203035
RAW, 1.024660, 0.148874, -0.189160, AVG ,1.002645, 0.057356, -0.185416
RAW, 1.041507, 0.156687, -0.221510, AVG ,1.028444, 0.129789, -0.199862
RAW, 1.082891, 0.138619, -0.268632, AVG ,1.049686, 0.148060, -0.226434
RAW, 1.143319, 0.171947, -0.311970, AVG ,1.089239, 0.155751, -0.267371
RAW, 1.177135, 0.206983, -0.329793, AVG ,1.134448, 0.172516, -0.303465
RAW, 1.161021, 0.221144, -0.345297, AVG ,1.160492, 0.200025, -0.329020
RAW, 1.110358, 0.283770, -0.367637, AVG ,1.149505, 0.237299, -0.347576
RAW, 1.051395, 0.399377, -0.392297, AVG ,1.107591, 0.301430, -0.368410
RAW, 0.929317, 0.461149, -0.327352, AVG ,1.030357, 0.381432, -0.362429
RAW, 0.820057, 0.551975, -0.288409, AVG ,0.933590, 0.470834, -0.336019
RAW, 0.812977, 0.616187, -0.309528, AVG ,0.854117, 0.543104, -0.308430
RAW, 0.773302, 0.674541, -0.370323, AVG ,0.802112, 0.614234, -0.322753
RAW, 0.644998, 0.699078, -0.357505, AVG ,0.743759, 0.663269, -0.345785
RAW, 0.491424, 0.670390, -0.330770, AVG ,0.636575, 0.681336, -0.352866
RAW, 0.391198, 0.697980, -0.337118, AVG ,0.509207, 0.689149, -0.341798
RAW, 0.351279, 0.720442, -0.348349, AVG ,0.411300, 0.696271, -0.338746
RAW, 0.346762, 0.772325, -0.346884, AVG ,0.363080, 0.730249, -0.344117
RAW, 0.290484, 0.866569, -0.338094, AVG ,0.329508, 0.786445, -0.344442
RAW, 0.211988, 0.900262, -0.321248, AVG ,0.283078, 0.846385, -0.335409
RAW, 0.166453, 0.897210, -0.323445, AVG ,0.222975, 0.888014, -0.327596
RAW, 0.145089, 0.899896, -0.302203, AVG ,0.174510, 0.899123, -0.315632
RAW, 0.080632, 0.930049, -0.278642, AVG ,0.130725, 0.909052, -0.301430
